feature1,feature2,label
-0.00736719289135003,0.3142805500526195,1.0
-0.4613846916240003,-0.9784288963812879,0.0
0.187044321963051,-0.8260486400576744,0.0
0.2797086662605965,-0.3230360042120606,1.0
0.45493040051285694,1.0484197610281227,0.0
0.2594702385046058,0.07472193205643263,1.0
0.7032224025537426,-0.7772515119510455,0.0
0.8144812812763744,-0.3650585635760713,0.0
-0.08274842107890193,-0.9995299757944978,0.0
0.930382574293079,0.14023192720200206,0.0
-0.19664926566969168,0.28289748171246737,1.0
-0.15459110367423212,1.049547073377475,0.0
-0.309632333316182,0.9826553002004785,0.0
-0.2914624338875792,-0.8976090746075736,0.0
0.12758653987928606,-0.26044712824280936,1.0
0.3841958720516477,0.2616488206972449,1.0
-0.14735634984270704,1.0411965147381395,0.0
-0.36264030272176206,0.2511763551186517,1.0
-0.909023090334755,0.2614059979778933,0.0
0.922769759245287,-0.44881449836881027,0.0
0.7698360495167476,-0.5877698136756229,0.0
-0.41265805747920475,0.3607388195471396,1.0
-0.3733339292505337,-0.9915100104864591,0.0
-0.48094288758377457,-0.0995363462814686,1.0
0.30562949741933,-0.18173654963178304,1.0
0.3727333655359717,-0.20321395505966738,1.0
0.12365958114542054,0.4311133060668012,1.0
-0.23188340787166506,0.45587443004380296,1.0
0.2320638257009806,0.2103290940215703,1.0
-0.9862770024827169,0.06659668735478641,0.0
-0.20460546348963096,-0.26986738834400426,1.0
-0.35330283014882574,0.12462490294570466,1.0
-1.0346846613898448,0.056876364047714977,0.0
1.034252794866827,0.20442327033471674,0.0
0.057417201764038,0.2804905991060681,1.0
-0.05180530826091152,-0.2661578089058045,1.0
-0.6609860198490448,-0.6937841480642625,0.0
-0.8723084459006232,0.5421071232627359,0.0
0.4730319642441315,-0.33192307270921956,1.0
0.9143877489640025,-0.1548143996177554,0.0
0.3306302467870085,-0.1117683678721309,1.0
-0.381656083615056,-0.0736623746901814,1.0
-0.31809594243156203,0.9287518536418071,0.0
0.4585304034205254,0.009617905132114107,1.0
-0.7249201853483772,-0.5380899125437544,0.0
-0.9400559841009641,0.00790212774416331,0.0
-0.4344292643266269,0.010398880215452981,1.0
-0.5246042088847493,-0.8847902423296624,0.0
0.11494673197752132,0.9972831402095982,0.0
-0.34247958135154793,0.8709680928959429,0.0
0.9419330255380769,-0.2374338653905565,0.0
0.14994393991171473,1.1646705776379265,0.0
0.8797531549278395,0.5173507793457955,0.0
-0.326781703182204,-0.937978267134417,0.0
-0.9840875077331834,-0.17622576827014758,0.0
-0.14948834247742576,0.9993536679059154,0.0
-0.13861843629381065,-0.3080964671087454,1.0
-0.7783513192174123,0.6602736253036399,0.0
-0.08691930779601023,0.29405465014223253,1.0
-0.17815590060002368,0.21852528636596294,1.0
0.751694850400127,0.6066334896156104,0.0
1.045034775173785,0.10952932094534705,0.0
0.4800568784962477,-0.011363460102308494,1.0
0.0060422782322666,-0.4096887212775437,1.0
0.15480491218006376,0.3253650028247041,1.0
0.28530580532645733,0.21841944965659277,1.0
0.041812692345255,-0.3262830890294767,1.0
0.31369100423147567,-0.9729263387497691,0.0
0.784873289766647,0.5437189753606869,0.0
-0.44701424739955337,0.12941894254765374,1.0
-0.7237227354368948,0.7457393074664596,0.0
-0.30373296583072784,0.8909917124220534,0.0
-0.025737821983910225,0.19633454515877521,1.0
-0.277737071132949,-0.9030364174578431,0.0
0.9627946532521003,0.2610410514625814,0.0
-0.17574128195348895,0.2646022609482614,1.0
0.3019349384671176,0.1122504007590972,1.0
-0.9866260767390523,0.021404123558109472,0.0
0.9709863889128219,-0.19828949293379985,0.0
0.9328769328975592,-0.505710043367644,0.0
0.03777266382186768,-0.36732823215933685,1.0
0.04938871857375059,0.3021664455723749,1.0
0.4046107477522008,-0.9998131613770207,0.0
0.9234611450421802,-0.18989760860198318,0.0
0.18307008889165308,-0.43936165245511527,1.0
-0.12397261312612404,0.3187893992372139,1.0
-1.052833489853291,-0.29950608902058934,0.0
0.4422162776407625,1.0320884250232976,0.0
-0.3558866058501171,-0.11775509334686649,1.0
0.6821337803076027,0.8198945589843741,0.0
-0.389029198110574,0.8796697950674482,0.0
0.7366499121645567,-0.6974226368073174,0.0
-0.6014583107980467,0.749907576504508,0.0
0.9319686991148652,-0.5446383270616937,0.0
0.381935081435137,0.06332309277121426,1.0
-0.4420363377673244,-0.20441624241437312,1.0
-0.38113780546416653,0.01685318164938404,1.0
-0.18630272825623634,0.4651225650341125,1.0
0.025583963017487228,0.40988784822171453,1.0
-0.2672672200996218,-0.06860818213565302,1.0
-0.06751986222205607,0.3981679817383167,1.0
0.7238381558852542,-0.7431577939591928,0.0
-0.3658473355931725,-0.2531126599042944,1.0
0.028713218461028298,-0.3405040457311255,1.0
0.14845556834128762,1.053015394843963,0.0
0.16225009366277712,-0.9737790685370001,0.0
-0.3262627778028244,0.4129095263843572,1.0
0.8636159309125592,-0.36843735975135017,0.0
-0.275319983690003,-0.22475681522284513,1.0
0.2664801256417157,0.3211410379658626,1.0
-0.15639892163070426,-0.3597274216742063,1.0
-0.9798676022329776,0.02364102595791954,0.0
-0.9487644212494234,0.5095257446092268,0.0
-0.19879119312257662,-0.017026224342170437,1.0
-0.3195407757020726,-0.04960805241503716,1.0
-0.8382291658274251,-0.7019913302975261,0.0
-0.028174547326834637,-0.8693452536870269,0.0
1.0594990194031333,-0.1067815383731943,0.0
0.4530804850045627,-0.803865323756938,0.0
0.9775710410394601,-0.11277065691302081,0.0
0.4713449244138595,-0.9238536142138045,0.0
-0.2689424145419592,0.05697379817840523,1.0
0.1442948101722795,-0.4058200768885008,1.0
0.15087021088026556,-0.2786202056287504,1.0
0.19307959860683463,-0.18555303319397984,1.0
-0.6459361546587229,0.7025467750352669,0.0
-0.3463623513010484,-0.9303972737922763,0.0
-1.11212225701984,0.1181105005554932,0.0
0.29016988426121837,0.2702111688011415,1.0
1.0469814101410106,0.13736006386836874,0.0
0.018891293484394445,-0.2935291295603014,1.0
0.9129244420457465,0.42637575666188143,0.0
-1.0185468390796795,-0.45330775769676623,0.0
-0.4861493421921598,0.0017889064457117226,1.0
0.40403556941951624,0.9381504966424661,0.0
0.36630369210419766,0.16926978827478115,1.0
0.20282594515354985,0.18077863447016934,1.0
-0.28415151369843905,-0.0492995391412923,1.0
0.29215635596821504,0.3390579045145889,1.0
0.4602596304711718,0.041552157957428185,1.0
0.5332525627716795,0.9915752500984445,0.0
0.29025309361151075,0.40864235906712953,1.0
0.9223616262958051,0.5651177342167478,0.0
-0.3916164961144721,0.0675018922147764,1.0
-0.08583493629326247,-0.9431101988467523,0.0
-0.3280373692185988,-0.24642582048426537,1.0
0.10188260463305993,-0.3723246689784444,1.0
0.5498542465799605,0.9529316654629554,0.0
-0.3541038305752239,0.2360659908628821,1.0
0.6271985983798518,-0.6858690149798943,0.0
-0.26868978008643896,0.24073877140351055,1.0
0.9321854148669185,-0.4078805947652667,0.0
0.31393062449626963,-0.2882934625416956,1.0
0.10324132696345857,0.4206506146625574,1.0
-0.36300367131820804,0.3905702832387585,1.0
-1.0563970917083845,0.10825364048657912,0.0
-0.8707306300169324,0.5526857966255904,0.0
0.24731367103219243,-0.014937336052007588,1.0
0.0432368799575282,-0.37459882593175153,1.0
-0.2548410085573242,0.07577364267313273,1.0
-0.866135943261991,-0.3618034947441606,0.0
0.8672395079699775,0.5908608309130344,0.0
-0.7910599666676944,0.533650243979781,0.0
0.8555669823450254,0.3802525784543656,0.0
-0.704364254204808,-0.5088220012047633,0.0
0.20101948171757067,-0.4199645241515414,1.0
0.16873910158913552,0.9357698056537337,0.0
0.48976561269679025,0.9415698170473003,0.0
0.3613103394004614,0.1608846238402472,1.0
-0.0077582751160699265,-1.0296897000226866,0.0
0.9839864160391203,0.4615499347727363,0.0
1.0319859341958209,-0.03842360968111713,0.0
0.5210431103244398,-0.8282756734192428,0.0
0.43722427932538926,-0.06546552862715112,1.0
0.3959391632404557,-0.19979782981563435,1.0
-0.6795738475419688,-0.7893037642789642,0.0
0.3385641552874449,0.1890612439764427,1.0
0.007775454665022052,-0.4347289297490433,1.0
0.8539486536697103,-0.5351402832599831,0.0
-0.4749578407447862,0.9618668003488896,0.0
-0.6338981194747167,-0.5549117970361874,0.0
0.1996814628706218,0.2542559233737181,1.0
0.20501142009048187,0.44307263674182884,1.0
0.5459287892381773,0.04472465424858455,1.0
0.8373251914387048,0.043042480171158554,0.0
0.5751159005666926,0.6856865324321656,0.0
-0.19014999009768055,0.34135092519356836,1.0
0.3592835008119475,-0.17662630725502787,1.0
-0.43950382634670127,-0.2069888038563468,1.0
0.9475678217503846,0.2846971976474069,0.0
0.5993514287682047,0.8468405439857539,0.0
0.492481047366231,-0.1128779459470434,1.0
-0.2085291009957796,-0.270585711447811,1.0
1.0090420335185923,0.18398296012295579,0.0
-0.3180679528161568,-0.23554428757990858,1.0
-0.4060698917027545,0.0806714307788309,1.0
0.025745189644185984,0.3332890221590774,1.0
-0.4398916573959082,0.181034635553348,1.0
0.47246354701519977,0.010117525341191674,1.0
0.016073955111455544,-1.0106729948573567,0.0
0.7986099457679977,0.5783854211089117,0.0
-0.29646827550103905,0.07473258477797481,1.0
0.6946550495463351,-0.761405254397886,0.0
0.4726343001234343,0.8190951940912005,0.0
0.08042841738041655,-1.0195868907088474,0.0
0.6898928310653446,0.7771805304970753,0.0
-0.9502698267161409,-0.19535565408344163,0.0
0.2098016158679146,-0.9341576472506584,0.0
0.37647507408339614,-0.24947542048359728,1.0
-0.8824047504675904,-0.3707235771939119,0.0
-0.1323987142407567,-0.255675239957149,1.0
0.2245065070506776,0.49268973360918317,1.0
-0.6486341529072354,-0.8083288292085892,0.0
-0.2092955382882607,-0.2794119806609308,1.0
0.31854684000871875,-0.12666898713997016,1.0
-0.06813175999434601,-0.38628986616281924,1.0
0.25767492810760584,0.9935336279513672,0.0
0.4271312609379815,0.1203769987565964,1.0
-0.9804170628757294,-0.3169443656366449,0.0
0.09686631578980331,0.41142995131718757,1.0
-0.9926413454842761,-0.1402452238080133,0.0
-0.6993087865760799,-0.8656874680070077,0.0
-0.9331711747373903,0.018331093160815756,0.0
-0.1679380751112557,-0.37067932755074173,1.0
0.2634549761171016,0.448917804451849,1.0
-0.12116969563976204,-0.38360120192680414,1.0
0.2788808887629175,0.2212454674905371,1.0
-0.43953518622436627,0.6592305916505354,0.0
-0.08763833423539062,0.36244588492872915,1.0
0.13561031235169188,1.1048534022751577,0.0
-0.3075830248461712,0.11077600474751198,1.0
0.31430916792902647,-0.21782578941090655,1.0
-0.8893817536359387,0.6854200145925309,0.0
-0.2720515714352374,0.49950374657816776,1.0
-0.12397065721285994,0.27584380393053726,1.0
-0.29561729130059156,-0.24689948940987946,1.0
-0.30499681665936024,-0.840549072188718,0.0
0.32085781170910727,0.29420641128071656,1.0
0.14187611557217858,0.3850514093748096,1.0
0.27276158712072096,0.23897240804810754,1.0
-0.22926802472779043,0.30163690739445653,1.0
0.9433313463432409,0.0865143621841325,0.0
-0.012375070164216444,0.34501595159676934,1.0
0.6959910553602225,0.7598058051938988,0.0
-0.9293307757843737,0.15983720476036842,0.0
0.5780239239967944,-0.8236265918316088,0.0
0.518329425968651,0.12193635787278456,1.0
0.03206640812903715,-0.31463385896965473,1.0
0.41743045435224224,0.9835315148484642,0.0
-0.7080259559872818,0.8979062014796113,0.0
0.14507460453083357,0.5257913636124284,1.0
0.2649152066891747,0.3944202472020391,1.0
0.6590842767102112,-0.7161600211034788,0.0
-0.015533871695548799,-0.48501632689544893,1.0
1.0435464386754507,0.0469241906078445,0.0
-1.0208812446186013,0.15145595494573216,0.0
0.6479642606414349,-0.5796151556030015,0.0
0.05857320505341374,-0.4099910738538695,1.0
0.02878742994705953,-0.3248151958382013,1.0
0.735082718210533,0.5746538855906378,0.0
-0.42778138145315686,0.1540577662175191,1.0
0.29983006060724066,0.025241009274871377,1.0
-0.6299547747460725,-0.8702398696407521,0.0
0.13913106631783892,0.39004101041860034,1.0
-1.0029160119294693,0.11887312380516867,0.0
-0.33857010253386594,-0.09050085763181821,1.0
0.1195980242921726,-0.34194026472576516,1.0
-0.780686008435601,0.0871087040942766,0.0
-0.14205679247985864,0.26396938907406464,1.0
0.2085311539551863,0.31160960744588223,1.0
0.4520909674051656,0.31483523750215564,1.0
-0.05749108494841109,-0.308084990236263,1.0
-0.9337333581166307,0.4274122074031421,0.0
-0.09807553204212306,-0.3633582365456973,1.0
-0.3733281223472471,0.8546168959690942,0.0
-0.8732831400836539,0.03825372153017938,0.0
0.19204084089068274,-0.8562176866722033,0.0
-0.5290990870225785,0.22649982076664427,1.0
-0.45214799887668755,0.8441951258954109,0.0
0.3365268826162196,0.13337482512439938,1.0
1.0127849686894144,-0.2994644953797603,0.0
0.9412707018878042,-0.12679628713961533,0.0
-0.4304865231663294,-0.1392170668613797,1.0
-0.7596305984850672,0.5327231929538062,0.0
-0.7693312886863969,-0.6439875712152763,0.0
-0.5765880834774814,-0.7779832888992056,0.0
0.30079470497071575,0.1321079649898902,1.0
0.4152499017527435,-0.8351386514906604,0.0
-0.1489591533025485,-0.5219179922173044,1.0
-0.4577987974362627,-0.028743382089435176,1.0
-0.1798859761373969,-0.30955101734345836,1.0
-0.2979659274729102,-0.44802738912291973,1.0
-0.08109961205802807,-0.31419874149410165,1.0
-0.0029397279705996454,0.3977079392696915,1.0
-0.8987652978342985,0.6253800650803842,0.0
0.38091882355135553,-0.07874566492561091,1.0
-0.07802707964972697,-0.9960257603031942,0.0
0.1683556807181827,0.35225272514286665,1.0
0.4580008217390596,0.833092333970448,0.0
-0.1870107340311569,-0.8789976060807657,0.0
-0.7668102399336922,0.4108598179983604,0.0
0.15199257116722234,-0.34390258112992544,1.0
-0.136887598002693,0.2547097539175965,1.0
-0.3692597439679816,-0.12103602461031718,1.0
0.11140676384228658,-0.3300382827933032,1.0
-0.12069506267558144,0.3087130671623761,1.0
0.2707074364476183,-0.30293679722593403,1.0
-0.2215298094111235,0.33585556593630966,1.0
-0.04454757897722448,0.3532487807469793,1.0
0.3915559164909891,-0.127203553716217,1.0
1.0059949577305083,-0.14350564113576786,0.0
-0.18735481750071936,-0.2937883423762251,1.0
-0.25473444219019425,-0.12138302417344055,1.0
-0.366559766732396,0.23685172517386519,1.0
-0.8126061467321534,0.7796433421357535,0.0
-0.8445647345786766,-0.5562801989423783,0.0
-0.3707633835147463,0.2054161474253251,1.0
-0.2892894884168906,-0.09083248019470708,1.0
-0.4077188174260644,0.062123942316690633,1.0
0.07204326709433109,0.3722493458714719,1.0
0.2800922297682923,0.05267140488764588,1.0
-1.0936176857116218,0.06056800533614709,0.0
0.4655786595066382,-0.03620364946274034,1.0
0.02539985828769964,-0.9109979733443446,0.0
0.5516992721827192,0.12797243339246683,1.0
0.0421153963897391,-0.22674179042977152,1.0
-0.9544012649328316,-0.30529973439950403,0.0
0.4064894665575651,0.06599833434879203,1.0
-0.9571247315675566,0.40246187210175727,0.0
-0.22408446160691303,0.3013460332381446,1.0
-0.5471189780484115,-0.9156188195410155,0.0
0.3029782305323551,-0.362859785605408,1.0
0.708994856416256,-0.9235129765490636,0.0
0.2059260551358609,-0.9207135699046041,0.0
-0.6508313023764906,0.6752107477801845,0.0
-0.7448530017439203,0.5766029874669081,0.0
-0.36293413444350164,-0.1786378043754616,1.0
-0.01515897602639791,0.30124648116681463,1.0
-0.1076295720395745,0.3630021725117035,1.0
0.01137636438533723,-0.8354873596387543,0.0
0.3447746000400951,-0.2404905262597194,1.0
-0.2249415465564123,0.018389254368169253,1.0
0.23915406398678266,0.2996096661667731,1.0
-0.8640695738968952,0.4586487068333425,0.0
0.397659429222652,0.008843493406759162,1.0
0.913233963475529,-0.27306914480350253,0.0
0.2877824189859691,-0.3795163724617486,1.0
0.5635642811940733,0.7731695227451765,0.0
-0.6534618515962622,0.8643567399377453,0.0
0.22146367146903864,-0.26902584657446865,1.0
-0.21862249718747784,0.07904725079075459,1.0
-0.8967316793905495,0.4298198220206141,0.0
-0.26752053549676447,-0.3993061717621572,1.0
0.6169549041937671,0.8151081860085939,0.0
-1.0351379072184221,-0.3612605524243081,0.0
0.2828012257268322,0.9142412356221249,0.0
0.9677708988781284,-0.2861135910959061,0.0
-0.16684421622065349,1.0258180374457146,0.0
0.33143603039537317,-1.0162072931337336,0.0
-0.7602688797882858,-0.7255711030596321,0.0
0.3365275708296745,0.28373976713144716,1.0
-1.0741160597001804,-0.17728381298850696,0.0
0.8941450459423815,0.19688660291726073,0.0
0.7822566781602233,0.5858344526232592,0.0
0.8843183409893081,0.45874003797961327,0.0
-0.8668568294019299,-0.5152038319462957,0.0
-1.029242924618468,0.2995233535351719,0.0
0.3479491159943375,-1.0024556285493604,0.0
-0.35796778569697024,-0.023283166924164336,1.0
-0.18059469486433988,-0.3476021809053192,1.0
-0.1360823153148591,-0.9357256392424492,0.0
0.23415546618385594,-0.24864613222779325,1.0
-0.524844102717515,0.8258267224685273,0.0
0.563088326252011,0.7676995417713512,0.0
0.3957154912187825,-0.9661017917141311,0.0
-0.18371378842743938,-0.35753059261629766,1.0
0.09852567798420121,0.4082037101594301,1.0
0.04332206400433859,-0.3319745651844785,1.0
-0.8501768491888897,-0.6610540487869244,0.0
-0.49623016222772764,-0.17623970748385517,1.0
0.007517488555480329,-0.3919742689608559,1.0
0.7142116497419753,0.6312730265979409,0.0
0.3200701432012405,-0.27985124132730577,1.0
-0.04799474832607508,-0.48249399929255565,1.0
-0.3000757415337249,-0.9428697288751173,0.0
-0.14083014188283605,0.4017656337519119,1.0
0.8658525624835384,-0.38787719321644615,0.0
0.20000100207015276,0.4283995212914959,1.0
-0.12373656720530425,0.27742212151593504,1.0
0.5541529431333913,-0.8488967775870507,0.0
-0.13700622775687354,-0.962499977795082,0.0
1.00737277240151,0.25627922021171057,0.0
0.5842426892522917,-0.8250775340489948,0.0
0.2048165949295972,-0.38751464902036736,1.0
-0.01871471771866369,-0.4447061496092316,1.0
-0.2737130664463906,0.1654361305356503,1.0
-0.48646685331330847,0.859286272210292,0.0
0.04651348939488156,-0.9016356331695965,0.0
-0.5392242905783059,0.10203387358265655,1.0
0.0018013799965203303,-0.35631051428923033,1.0
0.48189319848559053,-0.18063937130656477,1.0
-0.22257576169241072,-0.8284469434524229,0.0
0.08233225583535325,0.40812826766754573,1.0
-0.8643588556428472,-0.4623474409609641,0.0
-0.4936837476845801,0.8481390189055811,0.0
0.9921080852511044,-0.1285003343121108,0.0
-0.19928557171373343,-0.9284852735137157,0.0
0.1511914869263235,0.9420419160700687,0.0
-0.31347899766949516,0.3397325430974814,1.0
0.5734757692504068,0.8248276926630775,0.0
0.8194129880630848,0.6909946705567922,0.0
-0.3124417336717573,0.1813509537324968,1.0
0.6598252128114251,-0.6348962774755813,0.0
0.354661839306754,0.1464640457252001,1.0
-0.44919632237858814,-0.8981523857921586,0.0
-1.0603266707994616,0.41681719070274664,0.0
0.9244070798461667,0.39473483441257967,0.0
-0.04775898766910152,-0.4420231310889376,1.0
-0.0479304510710952,-0.37236867275995617,1.0
-0.00018301059622626015,-0.932774560611412,0.0
-0.3599731305751013,-0.3098112853190878,1.0
0.6152467849071964,-0.7823766823569904,0.0
0.04049185845775047,0.5057038026645603,1.0
0.8793773488820744,-0.20486453737930815,0.0
-0.3647701370086356,0.1993420784096389,1.0
-0.0972021231958432,0.3057973544950338,1.0
-0.18138853593734572,-0.28662323524512445,1.0
-0.9988604194475622,0.34158535430581194,0.0
0.17982209777096042,1.0573410001404753,0.0
-0.4980099410503672,0.01866827320333675,1.0
-0.924145916942941,0.36327367823779455,0.0
0.35862576220035675,-0.21268227491243621,1.0
-0.014723814387243735,-0.302072744944399,1.0
0.15880893428668846,1.0141368496153405,0.0
0.8500280217093641,0.36133862827047447,0.0
-0.9629781556295461,-0.05000040107118142,0.0
0.6605663231739809,0.7126838636275615,0.0
-0.19784137537546279,-0.3997686936194048,1.0
-0.1554688405542764,0.3982498048169991,1.0
-0.7417444421129191,-0.6608950072886569,0.0
-0.11097271488374569,-0.9449762651881087,0.0
0.534129266947734,0.9086772425644662,0.0
0.3204107742355983,0.2716993315170872,1.0
1.027075077639336,-0.09286276526820836,0.0
0.5407893851301644,-0.8670349424765855,0.0
-0.3328065171162733,-0.1410720265327088,1.0
-0.3990931896105968,0.050013487707469086,1.0
0.33280016376682986,-0.17644539013440982,1.0
0.8221819196650538,-0.6225859291871203,0.0
-0.4109933172756873,-0.8854427356366527,0.0
-1.015882637882592,-0.23365808781793043,0.0
-0.13069600268632728,0.38242157796766896,1.0
-0.5125188620225651,-0.19420707930317802,1.0
-0.5712819030243746,0.8077394968109111,0.0
-0.15837501118758976,0.4665450302282781,1.0
1.0868630598442859,-0.13327881237445338,0.0
0.1991124324575746,-0.31833644270031625,1.0
-0.03813288900748643,0.9969615967156971,0.0
-0.45458820908734554,-0.8638781072310843,0.0
0.7422015296631871,0.6452025438492582,0.0
-0.14132990926701153,-0.3347112049380627,1.0
-0.3760799038096509,0.23340466853325037,1.0
-0.40371197148829685,-0.10816229838217735,1.0
0.07237818443560852,0.32184996207131045,1.0
-0.32599757145426705,1.0024395452836838,0.0
0.19866481195132749,0.3170865893748753,1.0
0.17708147883226477,0.33772583694413727,1.0
0.38908094368001656,-1.0934422854251842,0.0
0.8851492589166641,0.24309125945757115,0.0
0.4024754407607745,0.11195996469489629,1.0
-0.10268760960460617,0.5304421812260405,1.0
0.7594559159825688,-0.4563428438336032,0.0
-0.9688748391382904,-0.2904034112636713,0.0
0.5458721394279831,-0.0019258317677420395,1.0
-0.2767233225754027,-0.14942967813558575,1.0
0.45915851163958477,-0.1795643830812799,1.0
-0.1496949846542593,-0.48215552237626097,1.0
0.3303138154984798,-0.9077927781562614,0.0
0.23771796151065794,-0.2666533996350867,1.0
-0.6854840290244016,-0.6914194561537583,0.0
-0.3761040930557433,-0.2658104240105698,1.0
-0.020137919917850744,-0.41512137850635755,1.0
0.39477278884001354,1.037749281344969,0.0
-0.3391357720877183,-0.25264292950170647,1.0
0.255149544325229,-0.22603006602848513,1.0
0.5502641231806464,-0.9286878509563149,0.0
0.9465921208133794,0.4796464943986425,0.0
0.36039319469080794,0.1502850345384385,1.0
-0.3757635986092428,-0.08877259353923247,1.0
-1.0686951027853622,-0.13245491816035604,0.0
0.9294514500382515,-0.44088163349544424,0.0
-0.545303783732639,-0.6908314947608046,0.0
-0.03510505589649427,0.23633312593164413,1.0
-0.20200642522695214,0.2856809722050898,1.0
-0.23949382397804256,-0.2804446989821655,1.0
0.30262740416628375,0.3920296349464539,1.0
0.4387952948423476,0.09997748993883332,1.0
-0.8973395658919108,0.17212390689247295,0.0
-0.5018850454632282,0.8103954138293185,0.0
0.10986797553746137,0.4425432952513492,1.0
-0.280759476269816,0.9435429583697841,0.0
-0.4219771102593715,-0.09553532948876517,1.0
0.2224877767032432,0.1188245363875455,1.0
-0.2263175960439346,-0.8983069131180053,0.0
-0.41538882691494294,-0.11030552613074995,1.0
-0.7697509449313329,0.5011770932935622,0.0
0.9121471776322077,0.3600802093866541,0.0
0.19610620776050625,1.1058650247298525,0.0
-0.6740631136536144,0.8235418248400992,0.0
0.8837489454318217,-0.5284021872661302,0.0
-0.3747131940691558,0.21506582007348335,1.0
-0.5991428232082567,0.8231114193943867,0.0
